NOMBRE;YEAR;MES;DESCRIPCION;NOMBRE;coordenadas;DESCRIPCION;puntomedio;FECHA;IDHALLAZGO;COMPONENTE;NOMENCLATURA;MARGEN;HALLAZGO1;HALLAZGO2;HALLAZGO 3;ESTADO;OBSERVACION;ESTADOANTERIOR;AFECTACION;NIVEL RIESGO;coordenadas;position;foto1;text1;foto2;text2;foto3;text3;foto4;text4;REFERENCIA;ZONA;TRAMO 1;ABSCISA_KM;REVISOR;SHAPE_LENG;DIAGNOSTICO;CRITICIDAD;TIPO DISEÑO;PROPUESTA;COSTO;COTA;LINK-DISEÑO
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.910, 'lng': 11.922.737.457.999.910 };1900-01-00;10;MURO;;M_DERECHA;;;;NA;;0;;;LINESTRING (-75.63310489709906 6.151677730433939, -75.63285101053087 6.151838502058388, -75.6325593095489 6.151944906101353, -75.6323112885227 6.152014273261277, -75.63212050922303 6.1520602397786615, -75.63187682349255 6.152089612066423, -75.63172555778347 6.152102200339327, -75.63139848966732 6.152153609029421, -75.63107845786244 6.152202192144588, -75.6309002137365 6.152229989702837, -75.6308722776783 6.152234797656614, -75.63058950332162 6.152277038567208, -75.63027649460136 6.152326068148701, -75.62996220170383 6.152374860846309, -75.62992872071509 6.152377970102736, -75.6297225991131 6.152435829276108, -75.62944793398594 6.1524824672240035, -75.62923849254676 6.152517393909673, -75.62906738085806 6.152517665121321, -75.62903019538817 6.152525238796151, -75.62861911114814 6.152606330408114, -75.62834735836036 6.152666976762732, -75.62817883323955 6.1527083857043685, -75.6281386341711 6.152721042790787, -75.62779984777416 6.152828116443488, -75.62726866053767 6.152994273041802, -75.62669976244705 6.153206328593689, -75.62627788456149 6.153319694385321, -75.6259596535221 6.1534144319179775, -75.62590975387607 6.153433163452164, -75.62575739766199 6.153449683656656, -75.62567827618122 6.15345748900861, -75.6255774213377 6.153444502552807, -75.62554678553963 6.153450242813895, -75.62540061993028 6.153481871513126, -75.62530511804063 6.153507245381336);{ 'lat': 6,152517467, 'lng': 6,152517467 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,4044343;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.911, 'lng': 11.922.737.457.999.911 };;11;ESTRUCTURA DE CAIDA;AZ 4E;NA;NA;;;BUENO;bueno;1;;;LINESTRING Z (-75.62906835771466 6.1525259477885 1603.0719764999978, -75.62908366595701 6.152593412190257 1602.7939764999978, -75.62909099912822 6.152656766049885 1603.0369764999978);{ 'lat': 6,152589165, 'lng': 6,152589165 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,41765939;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.912, 'lng': 11.922.737.457.999.912 };;12;ESTRUCTURA DE CAIDA;CD 4E;NA;NA;;;NA;no tiene;0;;;LINESTRING Z (-75.6290528913362 6.152662095215987 1601.3229764999978, -75.62903328329995 6.152601843180815 1600.2379764999978, -75.62903156833842 6.152533697484746 1601.2959764999978);{ 'lat': 6,152602593, 'lng': 6,152602593 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,4232605;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.913, 'lng': 11.922.737.457.999.913 };;13;PLACA;;M_IZQUIERDA;;;;BUENO;;0;;;LINESTRING Z (-75.63195513136321 6.152212263643656 1612.153853000002, -75.63177287672245 6.152239539833455 1611.845953000002, -75.63139792274553 6.152298590597913 1610.405953000002, -75.63092067626246 6.152374504263022 1608.732953000002, -75.63089338908893 6.152376659081123 1608.3509530000022, -75.6306174209165 6.152418918191432 1607.781953000002, -75.6304443232766 6.152445616830792 1606.816953000002, -75.6301978822165 6.152484862016224 1606.482953000002, -75.62998953606186 6.1525610506007276 1606.160953000002, -75.62995756032258 6.152563432334674 1605.6309530000021, -75.62982462153165 6.1525867173756925 1604.9559530000022, -75.62957807150653 6.152623332156764 1602.904953000002, -75.6294711823612 6.152644399067296 1603.385953000002, -75.62957807150653 6.152623332156764 1602.904953000002, -75.6294711823612 6.152644399067296 1603.385953000002, -75.62938708062711 6.152652951591471 1603.289953000002, -75.62931932751383 6.1526567109136945 1603.189953000002, -75.62928912227433 6.152656714624746 1603.2349530000022, -75.62909147070462 6.152657432690625 1603.231953000002, -75.6290526137139 6.1526635305739354 1601.537953000002, -75.62895360928813 6.152684353013081 1601.905953000002, -75.62872749490958 6.152726906593181 -0.0000469999978918, -75.62837461690015 6.152803515373958 1600.2829530000022, -75.62821092141257 6.152845399339843 1600.2079530000021, -75.62816405257088 6.152859326852162 1598.761953000002, -75.62784493389064 6.152947590307095 -0.0000469999978918, -75.62747440048476 6.153063467245497 -0.0000469999978918, -75.6270542421295 6.1532062735294675 -0.0000469999978918, -75.62672888637313 6.153341860406271 1594.972953000002, -75.62631805902542 6.153457874372703 1594.335953000002, -75.62628510055997 6.153466194929788 1593.3319530000022, -75.62616380483874 6.153497939705725 1593.152953000002, -75.62589139708538 6.153562933033736 1592.473953000002, -75.62561431040605 6.153629020014659 1592.1669530000022, -75.62558209995454 6.153635234895127 1591.3989530000022, -75.62546269147148 6.153660650995081 1591.487953000002, -75.62536427345816 6.153687970480329 1591.268753000002);{ 'lat': 6,152803131, 'lng': 6,152803131 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,45981392;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.914, 'lng': 11.922.737.457.999.914 };;14;PLACA;;M_DERECHA;;;;BUENO;;0;;;LINESTRING Z (-75.63197648744496 6.152086704172429 1612.4160530000022, -75.63187773833235 6.152098606297552 1612.192953000002, -75.63172663334468 6.152111181448488 1611.520953000002, -75.63139986673899 6.152162542258458 1610.2159530000022, -75.63107982951301 6.152211126295434 1609.161953000002, -75.63090167385371 6.152238910038459 1608.828953000002, -75.63087370981059 6.152243722593523 1608.141953000002, -75.6305908677423 6.152285973646245 1607.7149530000022, -75.6302778851982 6.152334999537945 1606.8049530000021, -75.62996331244254 6.152383835536333 1606.133953000002, -75.6299303704952 6.152386895317172 1605.550953000002, -75.62972457917601 6.152444661330185 -0.0000469999978918, -75.62944943109254 6.152491381134315 -0.0000469999978918, -75.62923924671078 6.1525264320120465 -0.0000469999978918, -75.62906829668333 6.1525267027549475 1603.154953000002, -75.62903196870849 6.1525341021901285 1601.738953000002, -75.62862096750536 6.152615177292967 1600.4679530000021, -75.62834941779191 6.152675777862824 1600.386953000002, -75.62818126721224 6.152717094420217 1600.203953000002, -75.628141348772 6.152729663913876 1598.6859530000022, -75.62780255515104 6.152836739398341 -0.0000469999978918, -75.62727158537422 6.153002828478521 -0.0000469999978918, -75.62670251495824 6.153214947811247 -0.0000469999978918, -75.62628034377018 6.153328393100133 -0.0000469999978918, -75.62596253052864 6.153423005583886 1592.7928530000022, -75.62591185861687 6.153442027715098 1592.699053000002, -75.62591185861687 6.153442027715098 1592.5990530000022, -75.62575832685215 6.153458675169448 1592.332653000002, -75.62567814084686 6.153466585753857 1592.293653000002, -75.62557768263804 6.153453650576993 1592.1189530000022, -75.6255485705478 6.153459104390982 1591.471953000002, -75.62540273348056 6.15349066163144 1591.268953000002, -75.62530998321516 6.1535153043710995 1591.052453000002);{ 'lat': 6,152526701, 'lng': 6,152526701 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,4706754;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.915, 'lng': 11.922.737.457.999.915 };;15;ESTRUCTURA DE CAIDA;AZ 5E;NA;ABRASION;;;REGULAR;tiene abrasión avanzada;1;;;LINESTRING Z (-75.62818202725299 6.152716326576398 1600.0739764999978, -75.62819931283744 6.152774589511635 1599.6509764999978, -75.62821090954394 6.152844732267024 1600.0659764999978);{ 'lat': 6,152774039, 'lng': 6,152774039 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,51762765;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.916, 'lng': 11.922.737.457.999.916 };;16;ESTRUCTURA DE CAIDA;CD 5E;NA;NA;;;NA;no tiene;0;;;LINESTRING Z (-75.62816399554467 6.152858659910457 1598.557976499998, -75.62815818779772 6.152777821201329 1597.280976499998, -75.62814164391055 6.152729285210138 1598.490976499998);{ 'lat': 6,152779942, 'lng': 6,152779942 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,52236489;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.917, 'lng': 11.922.737.457.999.917 };;17;ESTRUCTURA DE CAIDA;AZ 6E;NA;NA;;;BUENO;bueno;1;;;LINESTRING Z (-75.62739852825904 6.152992256354544 1596.7279764999978, -75.62742126062312 6.153050790072232 1596.2639764999979, -75.62743624447867 6.153120752191103 1596.645976499998);{ 'lat': 6,153045618, 'lng': 6,153045618 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,60919758;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.918, 'lng': 11.922.737.457.999.918 };1900-01-00;18;MURO;;M_IZQUIERDA;;;;NA;;0;;;LINESTRING (-75.6294725142975 6.152653349614893, -75.62938778776231 6.152661966327188, -75.62931957862465 6.152665750477425, -75.6292891394658 6.152665753964453, -75.62909219144778 6.152666469986899, -75.6290542426205 6.1526724251211435, -75.62895537268163 6.152693219148138, -75.62872928718497 6.15273576722231, -75.62837669348785 6.152812314615973, -75.62821332650441 6.152854114466666, -75.62816654158453 6.152868017329295, -75.62784748426483 6.152956263433876, -75.62747719989933 6.1530720619136385, -75.62705743312802 6.153214735993577, -75.62673185906435 6.153350412996853, -75.62632039099327 6.153466608709722, -75.62628734769113 6.153474950303795, -75.6261659942083 6.153506709711264, -75.62589349078236 6.153571725917399, -75.62561621276394 6.153637859556208, -75.62558389489412 6.153644094635089, -75.62546484022887 6.153669434682991, -75.62536416521864 6.153697380815597);{ 'lat': 6,153097783, 'lng': 6,153097783 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,61284741;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.919, 'lng': 11.922.737.457.999.919 };;19;ESTRUCTURA DE CAIDA;AZ 7E;NA;NA;;;BUENO;bueno;1;;;LINESTRING Z (-75.6263183907922 6.15345642077843 1594.1499764999978, -75.62630240331636 6.153401316859454 1593.4459764999979, -75.62628073792001 6.153327273782787 1594.241976499998);{ 'lat': 6,153397038, 'lng': 6,153397038 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,73866853;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.920, 'lng': 11.922.737.457.999.920 };;20;ESTRUCTURA DE CAIDA;AZ 8E;NA;NA;;;BUENO;bueno;1;;;LINESTRING Z (-75.6255778333005 6.153453281332424 1592.010976499998, -75.62559734507992 6.153552461154156 1591.9849764999979, -75.6256143076378 6.153628063653652 1592.0429764999978);{ 'lat': 6,153573317, 'lng': 6,153573317 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,81845686;N_MR;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.921, 'lng': 11.922.737.457.999.921 };;21;PLACA;;M_DERECHA;;;;BUENO;;1;;;LINESTRING Z (-75.62530998412093 6.153515305272411 -0.0000469999978918, -75.62521677538858 6.153540069551137 -0.0000469999978918, -75.62495687288067 6.153646375146999 -0.0000469999978918, -75.62481721449619 6.153688327738503 -0.0000469999978918);{ 'lat': 6,15360257, 'lng': 6,15360257 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,87571374;CM_HG , N_MR, S_AT;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.922, 'lng': 11.922.737.457.999.922 };;22;PLACA;;M_IZQUIERDA;EROSIÓN;;;BUENO;Se ve muy expuesta la llave antisocavación y abundante vegetación;1;;;LINESTRING Z (-75.62536427345816 6.153687970480329 -0.0000469999978918, -75.62525932810102 6.1537171022905435 -0.0000469999978918, -75.62517408183544 6.153751618702327 -0.0000469999978918, -75.62478523727252 6.153928444721028 -0.0000469999978918, -75.62428207236592 6.154210087389382 -0.0000469999978918, -75.62423913913823 6.154246784330318 -0.0000469999978918, -75.62408511652849 6.154335560966919 -0.0000469999978918);{ 'lat': 6,153973096, 'lng': 6,153973096 };;;;;;;;;;SUR CANALIZADA;T1. Variante de Caldas - Estación Envigado;17,92957062;CM_HG , N_MR, S_AT;;;;;;;;
